YEAR,STATE,COMMODITY,DATA ITEM,METRIC,VALUE
2012,ILLINOIS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43
2012,INDIANA,SOYBEANS, ACRES HARVESTED,ACRE,5120000
2012,INDIANA,SOYBEANS, ACRES PLANTED,ACRE,5150000
2012,INDIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,44
2012,IOWA,SOYBEANS, ACRES HARVESTED,ACRE,9310000
2012,IOWA,SOYBEANS, ACRES PLANTED,ACRE,9350000
2012,IOWA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45
2012,KANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3820000
2012,KANSAS,SOYBEANS, ACRES PLANTED,ACRE,4000000
2012,KANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,23
2012,KENTUCKY,SOYBEANS, ACRES HARVESTED,ACRE,1470000
2012,KENTUCKY,SOYBEANS, ACRES PLANTED,ACRE,1480000
2012,KENTUCKY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,40
2012,LOUISIANA,SOYBEANS, ACRES HARVESTED,ACRE,1115000
2012,LOUISIANA,SOYBEANS, ACRES PLANTED,ACRE,1130000
2012,LOUISIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,46.5
2012,MARYLAND,SOYBEANS, ACRES HARVESTED,ACRE,475000
2012,MARYLAND,SOYBEANS, ACRES PLANTED,ACRE,480000
2012,MARYLAND,SOYBEANS, YIELD, MEASURED IN BU / ACRE,47
2012,MICHIGAN,SOYBEANS, ACRES HARVESTED,ACRE,1990000
2012,MICHIGAN,SOYBEANS, ACRES PLANTED,ACRE,2000000
2012,MICHIGAN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43
2012,MINNESOTA,SOYBEANS, ACRES HARVESTED,ACRE,7000000
2012,MINNESOTA,SOYBEANS, ACRES PLANTED,ACRE,7050000
2012,MINNESOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43.5
2012,MISSISSIPPI,SOYBEANS, ACRES HARVESTED,ACRE,1950000
2012,MISSISSIPPI,SOYBEANS, ACRES PLANTED,ACRE,1970000
2012,MISSISSIPPI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45
2012,MISSOURI,SOYBEANS, ACRES HARVESTED,ACRE,5270000
2012,MISSOURI,SOYBEANS, ACRES PLANTED,ACRE,5400000
2012,MISSOURI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30
2012,NEBRASKA,SOYBEANS, ACRES HARVESTED,ACRE,4990000
2012,NEBRASKA,SOYBEANS, ACRES PLANTED,ACRE,5050000
2012,NEBRASKA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,41.5
2012,NEW JERSEY,SOYBEANS, ACRES HARVESTED,ACRE,94000
2012,NEW JERSEY,SOYBEANS, ACRES PLANTED,ACRE,96000
2012,NEW JERSEY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2012,NEW YORK,SOYBEANS, ACRES HARVESTED,ACRE,312000
2012,NEW YORK,SOYBEANS, ACRES PLANTED,ACRE,315000
2012,NEW YORK,SOYBEANS, YIELD, MEASURED IN BU / ACRE,46
2012,NORTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,1580000
2012,NORTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,1590000
2012,NORTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39.5
2012,NORTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4730000
2012,NORTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4750000
2012,NORTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34.5
2012,OHIO,SOYBEANS, ACRES HARVESTED,ACRE,4590000
2012,OHIO,SOYBEANS, ACRES PLANTED,ACRE,4600000
2012,OHIO,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45
2012,OKLAHOMA,SOYBEANS, ACRES HARVESTED,ACRE,260000
2012,OKLAHOMA,SOYBEANS, ACRES PLANTED,ACRE,420000
2012,OKLAHOMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,15
2012,PENNSYLVANIA,SOYBEANS, ACRES HARVESTED,ACRE,520000
2012,PENNSYLVANIA,SOYBEANS, ACRES PLANTED,ACRE,530000
2012,PENNSYLVANIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48
2012,SOUTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,370000
2012,SOUTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,380000
2012,SOUTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34
2012,SOUTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4720000
2012,SOUTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4750000
2012,SOUTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30.5
2012,TENNESSEE,SOYBEANS, ACRES HARVESTED,ACRE,1230000
2012,TENNESSEE,SOYBEANS, ACRES PLANTED,ACRE,1260000
2012,TENNESSEE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38
2012,TEXAS,SOYBEANS, ACRES HARVESTED,ACRE,110000
2012,TEXAS,SOYBEANS, ACRES PLANTED,ACRE,125000
2012,TEXAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,26
2012,VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,580000
2012,VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,590000
2012,VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2012,WEST VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,20000
2012,WEST VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,21000
2012,WEST VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,49
2012,WISCONSIN,SOYBEANS, ACRES HARVESTED,ACRE,1700000
2012,WISCONSIN,SOYBEANS, ACRES PLANTED,ACRE,1710000
2012,WISCONSIN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2011,ALABAMA,SOYBEANS, ACRES HARVESTED,ACRE,295000
2011,ALABAMA,SOYBEANS, ACRES PLANTED,ACRE,300000
2011,ALABAMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,33
2011,ARKANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3280000
2011,ARKANSAS,SOYBEANS, ACRES PLANTED,ACRE,3330000
2011,ARKANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38.5
2011,DELAWARE,SOYBEANS, ACRES HARVESTED,ACRE,168000
2011,DELAWARE,SOYBEANS, ACRES PLANTED,ACRE,170000
2011,DELAWARE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39.5
2011,FLORIDA,SOYBEANS, ACRES HARVESTED,ACRE,16000
2011,FLORIDA,SOYBEANS, ACRES PLANTED,ACRE,18000
2011,FLORIDA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,27
2011,GEORGIA,SOYBEANS, ACRES HARVESTED,ACRE,135000
2011,GEORGIA,SOYBEANS, ACRES PLANTED,ACRE,155000
2011,GEORGIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,22
2011,ILLINOIS,SOYBEANS, ACRES HARVESTED,ACRE,8910000
2011,ILLINOIS,SOYBEANS, ACRES PLANTED,ACRE,8950000
2011,ILLINOIS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,47.5
2011,INDIANA,SOYBEANS, ACRES HARVESTED,ACRE,5290000
2011,INDIANA,SOYBEANS, ACRES PLANTED,ACRE,5300000
2011,INDIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45.5
2011,IOWA,SOYBEANS, ACRES HARVESTED,ACRE,9230000
2011,IOWA,SOYBEANS, ACRES PLANTED,ACRE,9350000
2011,IOWA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,51.5
2011,KANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3760000
2011,KANSAS,SOYBEANS, ACRES PLANTED,ACRE,4000000
2011,KANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,27.5
2011,KENTUCKY,SOYBEANS, ACRES HARVESTED,ACRE,1480000
2011,KENTUCKY,SOYBEANS, ACRES PLANTED,ACRE,1490000
2011,KENTUCKY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2011,LOUISIANA,SOYBEANS, ACRES HARVESTED,ACRE,980000
2011,LOUISIANA,SOYBEANS, ACRES PLANTED,ACRE,1020000
2011,LOUISIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,36
2011,MARYLAND,SOYBEANS, ACRES HARVESTED,ACRE,465000
2011,MARYLAND,SOYBEANS, ACRES PLANTED,ACRE,470000
2011,MARYLAND,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2011,MICHIGAN,SOYBEANS, ACRES HARVESTED,ACRE,1940000
2011,MICHIGAN,SOYBEANS, ACRES PLANTED,ACRE,1950000
2011,MICHIGAN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,44.5
2011,MINNESOTA,SOYBEANS, ACRES HARVESTED,ACRE,7040000
2011,MINNESOTA,SOYBEANS, ACRES PLANTED,ACRE,7100000
2011,MINNESOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2011,MISSISSIPPI,SOYBEANS, ACRES HARVESTED,ACRE,1800000
2011,MISSISSIPPI,SOYBEANS, ACRES PLANTED,ACRE,1830000
2011,MISSISSIPPI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2011,MISSOURI,SOYBEANS, ACRES HARVESTED,ACRE,5210000
2011,MISSOURI,SOYBEANS, ACRES PLANTED,ACRE,5350000
2011,MISSOURI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,36.5
2011,NEBRASKA,SOYBEANS, ACRES HARVESTED,ACRE,4840000
2011,NEBRASKA,SOYBEANS, ACRES PLANTED,ACRE,4900000
2011,NEBRASKA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,54
2011,NEW JERSEY,SOYBEANS, ACRES HARVESTED,ACRE,86000
2011,NEW JERSEY,SOYBEANS, ACRES PLANTED,ACRE,88000
2011,NEW JERSEY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38
2011,NEW YORK,SOYBEANS, ACRES HARVESTED,ACRE,277000
2011,NEW YORK,SOYBEANS, ACRES PLANTED,ACRE,280000
2011,NEW YORK,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43
2011,NORTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,1360000
2011,NORTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,1380000
2011,NORTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30.5
2011,NORTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,3960000
2011,NORTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4000000
2011,NORTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,29
2011,OHIO,SOYBEANS, ACRES HARVESTED,ACRE,4540000
2011,OHIO,SOYBEANS, ACRES PLANTED,ACRE,4550000
2011,OHIO,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48
2011,OKLAHOMA,SOYBEANS, ACRES HARVESTED,ACRE,265000
2011,OKLAHOMA,SOYBEANS, ACRES PLANTED,ACRE,440000
2011,OKLAHOMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,13
2011,PENNSYLVANIA,SOYBEANS, ACRES HARVESTED,ACRE,490000
2011,PENNSYLVANIA,SOYBEANS, ACRES PLANTED,ACRE,500000
2011,PENNSYLVANIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,44
2011,SOUTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,360000
2011,SOUTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,370000
2011,SOUTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,25.5
2011,SOUTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4070000
2011,SOUTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4100000
2011,SOUTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,37
2011,TENNESSEE,SOYBEANS, ACRES HARVESTED,ACRE,1260000
2011,TENNESSEE,SOYBEANS, ACRES PLANTED,ACRE,1290000
2011,TENNESSEE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,32
2011,TEXAS,SOYBEANS, ACRES HARVESTED,ACRE,90000
2011,TEXAS,SOYBEANS, ACRES PLANTED,ACRE,165000
2011,TEXAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,19
2011,VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,550000
2011,VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,560000
2011,VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,40
2011,WEST VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,19000
2011,WEST VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,20000
2011,WEST VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43
2011,WISCONSIN,SOYBEANS, ACRES HARVESTED,ACRE,1610000
2011,WISCONSIN,SOYBEANS, ACRES PLANTED,ACRE,1620000
2011,WISCONSIN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,47
2010,ALABAMA,SOYBEANS, ACRES HARVESTED,ACRE,345000
2010,ALABAMA,SOYBEANS, ACRES PLANTED,ACRE,350000
2010,ALABAMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,26
2010,ARKANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3150000
2010,ARKANSAS,SOYBEANS, ACRES PLANTED,ACRE,3190000
2010,ARKANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,35
2010,DELAWARE,SOYBEANS, ACRES HARVESTED,ACRE,173000
2010,DELAWARE,SOYBEANS, ACRES PLANTED,ACRE,175000
2010,DELAWARE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,32
2010,FLORIDA,SOYBEANS, ACRES HARVESTED,ACRE,23000
2010,FLORIDA,SOYBEANS, ACRES PLANTED,ACRE,25000
2010,FLORIDA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30
2010,GEORGIA,SOYBEANS, ACRES HARVESTED,ACRE,255000
2010,GEORGIA,SOYBEANS, ACRES PLANTED,ACRE,270000
2010,GEORGIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,26
2010,ILLINOIS,SOYBEANS, ACRES HARVESTED,ACRE,9050000
2010,ILLINOIS,SOYBEANS, ACRES PLANTED,ACRE,9100000
2010,ILLINOIS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,51.5
2010,INDIANA,SOYBEANS, ACRES HARVESTED,ACRE,5330000
2010,INDIANA,SOYBEANS, ACRES PLANTED,ACRE,5350000
2010,INDIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48.5
2010,IOWA,SOYBEANS, ACRES HARVESTED,ACRE,9730000
2010,IOWA,SOYBEANS, ACRES PLANTED,ACRE,9800000
2010,IOWA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,51
2010,KANSAS,SOYBEANS, ACRES HARVESTED,ACRE,4250000
2010,KANSAS,SOYBEANS, ACRES PLANTED,ACRE,4300000
2010,KANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,33
2010,KENTUCKY,SOYBEANS, ACRES HARVESTED,ACRE,1390000
2010,KENTUCKY,SOYBEANS, ACRES PLANTED,ACRE,1400000
2010,KENTUCKY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34
2010,LOUISIANA,SOYBEANS, ACRES HARVESTED,ACRE,1020000
2010,LOUISIANA,SOYBEANS, ACRES PLANTED,ACRE,1030000
2010,LOUISIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,41
2010,MARYLAND,SOYBEANS, ACRES HARVESTED,ACRE,465000
2010,MARYLAND,SOYBEANS, ACRES PLANTED,ACRE,470000
2010,MARYLAND,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34
2010,MICHIGAN,SOYBEANS, ACRES HARVESTED,ACRE,2040000
2010,MICHIGAN,SOYBEANS, ACRES PLANTED,ACRE,2050000
2010,MICHIGAN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43.5
2010,MINNESOTA,SOYBEANS, ACRES HARVESTED,ACRE,7310000
2010,MINNESOTA,SOYBEANS, ACRES PLANTED,ACRE,7400000
2010,MINNESOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45
2010,MISSISSIPPI,SOYBEANS, ACRES HARVESTED,ACRE,1980000
2010,MISSISSIPPI,SOYBEANS, ACRES PLANTED,ACRE,2000000
2010,MISSISSIPPI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38.5
2010,MISSOURI,SOYBEANS, ACRES HARVESTED,ACRE,5070000
2010,MISSOURI,SOYBEANS, ACRES PLANTED,ACRE,5150000
2010,MISSOURI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,41.5
2010,NEBRASKA,SOYBEANS, ACRES HARVESTED,ACRE,5100000
2010,NEBRASKA,SOYBEANS, ACRES PLANTED,ACRE,5150000
2010,NEBRASKA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,52.5
2010,NEW JERSEY,SOYBEANS, ACRES HARVESTED,ACRE,92000
2010,NEW JERSEY,SOYBEANS, ACRES PLANTED,ACRE,94000
2010,NEW JERSEY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,24
2010,NEW YORK,SOYBEANS, ACRES HARVESTED,ACRE,279000
2010,NEW YORK,SOYBEANS, ACRES PLANTED,ACRE,280000
2010,NEW YORK,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48
2010,NORTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,1550000
2010,NORTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,1580000
2010,NORTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,26
2010,NORTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4070000
2010,NORTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4100000
2010,NORTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34
2010,OHIO,SOYBEANS, ACRES HARVESTED,ACRE,4590000
2010,OHIO,SOYBEANS, ACRES PLANTED,ACRE,4600000
2010,OHIO,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48
2010,OKLAHOMA,SOYBEANS, ACRES HARVESTED,ACRE,475000
2010,OKLAHOMA,SOYBEANS, ACRES PLANTED,ACRE,500000
2010,OKLAHOMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,25
2010,PENNSYLVANIA,SOYBEANS, ACRES HARVESTED,ACRE,495000
2010,PENNSYLVANIA,SOYBEANS, ACRES PLANTED,ACRE,500000
2010,PENNSYLVANIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2010,SOUTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,455000
2010,SOUTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,465000
2010,SOUTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,23
2010,SOUTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4140000
2010,SOUTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4200000
2010,SOUTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38
2010,TENNESSEE,SOYBEANS, ACRES HARVESTED,ACRE,1410000
2010,TENNESSEE,SOYBEANS, ACRES PLANTED,ACRE,1450000
2010,TENNESSEE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,31
2010,TEXAS,SOYBEANS, ACRES HARVESTED,ACRE,185000
2010,TEXAS,SOYBEANS, ACRES PLANTED,ACRE,205000
2010,TEXAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30
2010,VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,540000
2010,VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,560000
2010,VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,26
2010,WEST VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,18000
2010,WEST VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,20000
2010,WEST VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30
2010,WISCONSIN,SOYBEANS, ACRES HARVESTED,ACRE,1630000
2010,WISCONSIN,SOYBEANS, ACRES PLANTED,ACRE,1640000
2010,WISCONSIN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,50.5
2009,ALABAMA,SOYBEANS, ACRES HARVESTED,ACRE,430000
2009,ALABAMA,SOYBEANS, ACRES PLANTED,ACRE,440000
2009,ALABAMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,40
2009,ARKANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3270000
2009,ARKANSAS,SOYBEANS, ACRES PLANTED,ACRE,3420000
2009,ARKANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,37.5
2009,DELAWARE,SOYBEANS, ACRES HARVESTED,ACRE,183000
2009,DELAWARE,SOYBEANS, ACRES PLANTED,ACRE,185000
2009,DELAWARE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2009,FLORIDA,SOYBEANS, ACRES HARVESTED,ACRE,34000
2009,FLORIDA,SOYBEANS, ACRES PLANTED,ACRE,37000
2009,FLORIDA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38
2009,GEORGIA,SOYBEANS, ACRES HARVESTED,ACRE,440000
2009,GEORGIA,SOYBEANS, ACRES PLANTED,ACRE,470000
2009,GEORGIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,36
2009,ILLINOIS,SOYBEANS, ACRES HARVESTED,ACRE,9350000
2009,ILLINOIS,SOYBEANS, ACRES PLANTED,ACRE,9400000
2009,ILLINOIS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,46
2009,INDIANA,SOYBEANS, ACRES HARVESTED,ACRE,5440000
2009,INDIANA,SOYBEANS, ACRES PLANTED,ACRE,5450000
2009,INDIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,49
2009,IOWA,SOYBEANS, ACRES HARVESTED,ACRE,9530000
2009,IOWA,SOYBEANS, ACRES PLANTED,ACRE,9600000
2009,IOWA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,51
2009,KANSAS,SOYBEANS, ACRES HARVESTED,ACRE,3650000
2009,KANSAS,SOYBEANS, ACRES PLANTED,ACRE,3700000
2009,KANSAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,44.5
2009,KENTUCKY,SOYBEANS, ACRES HARVESTED,ACRE,1420000
2009,KENTUCKY,SOYBEANS, ACRES PLANTED,ACRE,1430000
2009,KENTUCKY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,48
2009,LOUISIANA,SOYBEANS, ACRES HARVESTED,ACRE,940000
2009,LOUISIANA,SOYBEANS, ACRES PLANTED,ACRE,1020000
2009,LOUISIANA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,39
2009,MARYLAND,SOYBEANS, ACRES HARVESTED,ACRE,475000
2009,MARYLAND,SOYBEANS, ACRES PLANTED,ACRE,485000
2009,MARYLAND,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2009,MICHIGAN,SOYBEANS, ACRES HARVESTED,ACRE,1990000
2009,MICHIGAN,SOYBEANS, ACRES PLANTED,ACRE,2000000
2009,MICHIGAN,SOYBEANS, YIELD, MEASURED IN BU / ACRE,40
2009,MINNESOTA,SOYBEANS, ACRES HARVESTED,ACRE,7120000
2009,MINNESOTA,SOYBEANS, ACRES PLANTED,ACRE,7200000
2009,MINNESOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,40
2009,MISSISSIPPI,SOYBEANS, ACRES HARVESTED,ACRE,2030000
2009,MISSISSIPPI,SOYBEANS, ACRES PLANTED,ACRE,2160000
2009,MISSISSIPPI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,38
2009,MISSOURI,SOYBEANS, ACRES HARVESTED,ACRE,5300000
2009,MISSOURI,SOYBEANS, ACRES PLANTED,ACRE,5350000
2009,MISSOURI,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43.5
2009,NEBRASKA,SOYBEANS, ACRES HARVESTED,ACRE,4760000
2009,NEBRASKA,SOYBEANS, ACRES PLANTED,ACRE,4800000
2009,NEBRASKA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,54.5
2009,NEW JERSEY,SOYBEANS, ACRES HARVESTED,ACRE,87000
2009,NEW JERSEY,SOYBEANS, ACRES PLANTED,ACRE,89000
2009,NEW JERSEY,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2009,NEW YORK,SOYBEANS, ACRES HARVESTED,ACRE,254000
2009,NEW YORK,SOYBEANS, ACRES PLANTED,ACRE,255000
2009,NEW YORK,SOYBEANS, YIELD, MEASURED IN BU / ACRE,43
2009,NORTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,1750000
2009,NORTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,1800000
2009,NORTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,34
2009,NORTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,3870000
2009,NORTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,3900000
2009,NORTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,30
2009,OHIO,SOYBEANS, ACRES HARVESTED,ACRE,4530000
2009,OHIO,SOYBEANS, ACRES PLANTED,ACRE,4550000
2009,OHIO,SOYBEANS, YIELD, MEASURED IN BU / ACRE,49
2009,OKLAHOMA,SOYBEANS, ACRES HARVESTED,ACRE,390000
2009,OKLAHOMA,SOYBEANS, ACRES PLANTED,ACRE,405000
2009,OKLAHOMA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,31
2009,PENNSYLVANIA,SOYBEANS, ACRES HARVESTED,ACRE,445000
2009,PENNSYLVANIA,SOYBEANS, ACRES PLANTED,ACRE,450000
2009,PENNSYLVANIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,46
2009,SOUTH CAROLINA,SOYBEANS, ACRES HARVESTED,ACRE,565000
2009,SOUTH CAROLINA,SOYBEANS, ACRES PLANTED,ACRE,590000
2009,SOUTH CAROLINA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,24.5
2009,SOUTH DAKOTA,SOYBEANS, ACRES HARVESTED,ACRE,4190000
2009,SOUTH DAKOTA,SOYBEANS, ACRES PLANTED,ACRE,4250000
2009,SOUTH DAKOTA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,42
2009,TENNESSEE,SOYBEANS, ACRES HARVESTED,ACRE,1530000
2009,TENNESSEE,SOYBEANS, ACRES PLANTED,ACRE,1570000
2009,TENNESSEE,SOYBEANS, YIELD, MEASURED IN BU / ACRE,45
2009,TEXAS,SOYBEANS, ACRES HARVESTED,ACRE,190000
2009,TEXAS,SOYBEANS, ACRES PLANTED,ACRE,215000
2009,TEXAS,SOYBEANS, YIELD, MEASURED IN BU / ACRE,25.5
2009,VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,570000
2009,VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,580000
2009,VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,37
2009,WEST VIRGINIA,SOYBEANS, ACRES HARVESTED,ACRE,19000
2009,WEST VIRGINIA,SOYBEANS, ACRES PLANTED,ACRE,20000
2009,WEST VIRGINIA,SOYBEANS, YIELD, MEASURED IN BU / ACRE,41
2009,WISCONSIN,SOYBEANS, ACRES HARVESTED,ACRE,1620000
2009,WISCONSIN,SOYBEANS, ACRES PLANTED,ACRE,1630000
